customer_id,trans_date,tran_amount,response
CS1710,19-Jul-12,57,0
CS6062,23-Dec-14,54,0
CS4171,20-Aug-11,100,0
CS1731,27-Apr-12,93,0
CS1405,21-Oct-14,84,0
CS5139,6-Jul-13,77,0
CS5140,21-Jul-13,67,0
CS3610,12-Mar-12,99,0
CS2949,13-Jul-13,49,0
CS3225,13-Jan-12,98,0
CS5956,13-Nov-13,60,1
CS2337,11-Mar-15,78,0
CS2278,4-Jul-14,36,0
CS3711,16-Jun-14,87,0
CS4197,30-Apr-13,57,0
CS2104,2-Sep-13,71,0
CS1986,12-Apr-14,87,0
CS1678,30-Sep-14,102,0
CS5412,15-Feb-15,67,1
CS4528,23-Oct-11,52,0
CS2331,8-Jan-14,41,1
CS3157,26-Sep-12,69,0
CS1458,2-Oct-14,52,0
CS3553,4-Feb-14,97,0
CS5542,7-Mar-13,103,0
CS1406,25-Mar-14,103,0
CS1689,18-Dec-13,104,1
CS1856,5-Jan-12,49,0
CS2603,13-Nov-14,63,1
CS3546,26-Aug-14,105,0
CS4044,16-Jul-13,60,0
CS2371,30-May-11,102,0
CS4129,21-Aug-14,55,0
CS3886,4-Jul-14,55,1
CS5829,22-Mar-14,52,0
CS3610,25-Nov-12,47,0
CS1923,8-Aug-11,79,1
CS2680,29-Aug-14,39,0
CS5178,23-Dec-13,43,0
CS2707,30-Jan-15,91,0
CS5286,8-Jun-11,57,0
CS4431,12-Sep-12,55,0
CS5487,26-Apr-14,48,0
CS3040,8-Feb-13,97,0
CS2030,4-Jun-13,63,0
CS2506,20-Jul-12,99,0
CS5743,25-Aug-11,80,0
CS2471,7-Mar-13,63,0
CS5862,5-Nov-14,78,0
CS3964,13-Jun-12,88,0
CS1199,29-Oct-13,79,0
CS3315,6-Oct-11,69,0
CS3322,25-May-13,53,0
CS5056,16-Mar-14,81,0
CS1624,3-Apr-13,84,0
CS3193,14-Sep-12,79,0
CS6093,8-Nov-13,53,1
CS2893,7-Jun-11,63,0
CS3844,25-Feb-13,101,0
CS5766,3-Dec-13,77,1
CS2165,16-Dec-12,70,0
CS2537,15-Apr-13,49,0
CS5661,20-Apr-12,105,0
CS2409,14-May-14,78,0
CS3409,20-Apr-14,72,1
CS5447,4-Jun-11,78,0
CS1888,28-Sep-12,103,0
CS1978,28-Jul-12,67,0
CS1899,20-Jun-13,81,0
CS2272,8-Aug-14,49,0
CS1995,30-Sep-14,88,1
CS4415,29-Oct-13,52,0
CS2862,21-Feb-15,94,0
CS1629,6-Apr-14,100,0
CS3694,6-Jun-14,74,1
CS1448,17-May-14,66,0
CS2625,3-Jul-12,74,0
CS5038,1-Sep-11,48,0
CS5353,20-Jul-12,40,0
CS5483,23-Dec-13,61,0
CS1336,24-Jul-12,41,0
CS1379,21-Jun-13,73,0
CS4013,25-Feb-15,52,0
CS1214,27-Mar-13,60,0
CS2333,10-Jun-13,83,0
CS2565,5-Sep-12,92,0
CS3853,16-Dec-11,56,0
CS5853,20-Sep-11,45,0
CS5846,21-May-11,35,0
CS2640,7-Nov-12,81,0
CS1768,24-Jun-12,67,1
CS3673,19-Dec-12,96,0
CS3004,20-Apr-13,74,0
CS5006,25-Jan-13,74,0
CS1751,10-May-14,46,0
CS2083,27-Oct-11,55,0
CS3388,10-Feb-12,49,0
CS2338,28-Apr-14,67,0
CS1117,11-Jan-14,70,0
CS5702,6-Sep-13,98,0
CS4033,9-Apr-13,100,0
CS5525,1-Dec-11,61,0
CS4594,6-Jan-14,37,0
CS5856,7-Jul-12,80,0
CS1954,22-Nov-12,101,0
CS3432,8-Jul-11,37,0
CS1880,5-Sep-12,58,0
CS1338,14-Jan-13,39,0
CS1386,4-Jan-15,51,0
CS5020,18-Dec-12,51,0
CS1581,13-Aug-13,99,0
CS4257,3-Jul-12,83,0
CS3936,27-Jul-13,73,1
CS4867,24-May-12,73,0
CS4076,14-Jul-12,98,1
CS2296,7-Aug-14,99,0
CS5032,5-Jul-13,47,0
CS2099,10-May-13,67,0
CS4300,1-Aug-11,100,0
CS5633,24-Feb-14,98,0
CS3373,9-Mar-14,47,0
CS1526,16-Feb-12,63,0
CS2351,5-Aug-13,101,0
CS4967,11-Dec-11,73,0
CS3333,16-Feb-13,57,0
CS1660,17-Dec-12,37,0
CS1403,8-Jun-14,101,1
CS2160,11-Feb-12,57,0
CS5397,18-Jun-11,35,0
CS2579,11-Jul-14,63,0
CS1798,29-Jan-13,49,0
CS2741,4-Sep-11,90,1
CS2500,2-Aug-11,71,0
CS4131,30-Aug-12,104,0
CS5185,20-Jun-13,50,0
CS2613,21-May-12,81,0
CS3519,12-Dec-14,84,0
CS5534,26-Jan-14,66,0
CS2830,17-Nov-11,46,0
CS1176,27-Jun-14,53,0
CS3272,8-Mar-12,64,0
CS2861,21-Aug-12,73,0
CS3091,17-Jan-12,52,0
CS2765,18-Jul-13,54,0
CS2440,22-Aug-14,102,0
CS2283,11-May-13,47,0
CS4995,9-Apr-13,47,1
CS2064,27-Aug-11,81,1
CS2863,22-Sep-12,87,0
CS1770,21-Jun-12,72,0
CS2862,31-Oct-14,51,0
CS3470,13-May-14,92,0
CS5793,22-Dec-13,103,0
CS1822,29-Feb-12,63,0
CS4576,17-Jan-13,75,0
CS2148,21-Sep-13,61,1
CS4561,14-Oct-11,82,1
CS2818,19-Feb-12,36,0
CS2333,26-Oct-11,50,0
CS1165,12-Dec-14,83,0
CS4495,7-Mar-14,85,0
CS1785,6-Jul-11,102,1
CS1976,3-May-12,78,0
CS2502,9-Mar-14,65,0
CS3926,25-Oct-11,87,0
CS4515,7-Nov-11,83,0
CS1468,14-Aug-14,76,0
CS2494,29-Dec-11,103,0
CS3618,19-Apr-12,60,0
CS6097,16-Jan-14,103,0
CS1232,14-Jul-12,39,0
CS3066,28-Nov-14,79,0
CS5790,10-Nov-12,94,0
CS3078,31-Oct-12,47,0
CS5375,20-Jan-14,105,1
CS5097,23-Jan-13,86,0
CS4068,2-Jan-13,81,0
CS5390,11-Aug-13,105,0
CS1215,1-Oct-11,42,0
CS1291,16-Sep-13,97,0
CS6099,9-Sep-11,73,0
CS4761,11-Mar-14,39,0
CS4666,16-Feb-13,74,1
CS1990,9-Jul-14,104,0
CS5750,8-Dec-12,103,0
CS4718,23-Jun-11,97,0
CS2496,20-May-11,93,0
CS5668,4-May-12,51,0
CS4631,15-Jun-11,79,0
CS2438,12-May-13,55,1
CS4674,22-Mar-13,77,0
CS3986,8-Jun-14,92,0
CS1393,15-Sep-12,39,1
CS5013,16-Nov-12,61,1
CS3938,6-Dec-12,103,0
CS5662,14-Jul-12,85,0
CS1911,26-Aug-11,36,0
CS5718,11-Aug-13,53,0
CS2113,19-Jun-11,98,1
CS2577,3-Nov-12,100,0
CS5448,7-Dec-12,80,0
CS2502,24-Oct-14,103,0
CS5808,15-Oct-14,72,1
CS2781,6-Nov-13,67,0
CS5513,10-Mar-13,49,0
CS4890,9-Mar-12,94,0
CS3150,11-Oct-11,99,0
CS5406,31-Aug-14,101,1
CS3328,1-Jan-14,55,0
CS2947,19-Oct-14,50,0
CS2788,2-Feb-12,85,0
CS5684,13-Apr-13,73,0
CS1836,26-Nov-12,70,0
CS4410,19-Sep-13,69,0
CS4718,6-Nov-12,58,0
CS5734,17-Feb-13,104,0
CS3231,1-Mar-13,99,0
CS4011,6-Jun-14,78,0
CS1897,25-Jul-13,55,0
CS5015,6-Oct-13,44,0
CS5739,21-Jun-12,39,0
CS3842,22-Feb-14,51,0
CS1396,15-Sep-13,105,0
CS4025,23-May-13,69,0
CS2553,22-Aug-14,77,0
CS1393,26-Jul-12,64,1
CS2704,27-Jan-15,74,0
CS5449,4-Sep-11,74,0
CS1907,18-Feb-13,89,1
CS2863,1-Nov-12,58,0
CS3339,16-Jun-14,104,0
CS5606,18-Aug-12,74,0
CS2238,12-Feb-15,94,0
CS2133,28-May-12,74,0
CS3198,13-Apr-13,38,0
CS3826,4-Jan-15,81,0
CS4456,9-Aug-11,84,0
CS4415,25-Jun-13,79,0
CS3196,17-Oct-13,71,0
CS5011,2-Sep-13,54,0
CS3238,22-Jan-15,38,0
CS4643,16-Aug-11,58,0
CS1155,22-Jun-11,38,0
CS3822,5-Apr-13,100,0
CS4008,5-Nov-14,74,0
CS4963,15-Aug-13,94,0
CS2423,7-Jun-12,38,0
CS3510,17-Nov-13,100,0
CS5291,30-Aug-11,62,0
CS1475,2-Mar-13,70,0
CS2711,6-Mar-14,45,0
CS1901,29-Jul-14,98,0
CS3039,25-Apr-13,101,0
CS2638,30-Nov-13,82,0
CS4424,1-Dec-11,47,0
CS4228,10-Dec-11,83,0
CS1537,11-Mar-15,71,0
CS3916,8-Feb-14,80,0
CS2449,1-Jun-11,43,0
CS5656,7-Aug-11,99,1
CS4788,13-Feb-13,92,0
CS2806,23-Dec-13,75,0
CS5528,12-Oct-11,62,0
CS4003,8-Dec-12,60,0
CS2551,22-Sep-14,67,1
CS4296,12-Jul-11,49,0
CS1763,10-Jul-14,104,0
CS4431,1-May-13,100,0
CS5586,1-Apr-13,55,0
CS5188,8-Jun-13,97,0
CS5446,2-Jul-11,53,0
CS5596,24-Jan-13,42,0
CS5258,23-Dec-13,54,0
CS1851,22-Mar-14,96,0
CS3009,7-Aug-14,83,0
CS1415,1-Jan-15,60,0
CS5397,16-May-14,54,0
CS5561,17-Aug-13,45,0
CS2128,23-Dec-11,86,0
CS4723,3-Jan-15,97,0
CS4748,7-Sep-13,96,1
CS1514,12-Apr-14,84,0
CS5610,16-Sep-11,70,0
CS3470,21-May-11,65,0
CS4720,28-Nov-11,69,0
CS1353,23-Nov-12,102,0
CS5931,28-Sep-13,49,0
CS3679,22-Oct-13,68,1
CS1555,26-Sep-12,101,0
CS1593,19-Jan-12,75,0
CS3177,16-Jul-13,43,0
CS4330,3-Oct-12,94,0
CS5016,15-Sep-12,91,0
CS2395,29-Jul-14,57,0
CS5792,11-Sep-11,46,0
CS3794,26-Feb-12,43,0
CS4887,22-Jun-14,55,0
CS3912,30-May-12,51,0
CS3336,12-Mar-13,73,0
CS3650,20-Oct-13,53,0
CS1810,10-Aug-11,38,0
CS5771,11-Jan-12,36,0
CS1585,24-Oct-14,71,0
CS2627,23-Dec-14,65,0
CS1868,8-Jun-12,102,0
CS3946,3-Jun-12,49,0
CS3234,18-May-12,41,1
CS1553,4-Apr-12,67,1
CS2690,17-Aug-13,52,0
CS6102,24-Jun-14,77,0
CS2081,3-Jan-14,98,0
CS5875,18-Nov-14,87,0
CS3002,3-Nov-11,47,0
CS5990,23-Sep-14,50,0
CS5059,9-Feb-13,97,0
CS1655,18-Jul-14,67,0
CS3589,7-Sep-12,66,0
CS1512,15-Sep-13,43,0
CS5430,3-Nov-12,81,1
CS1596,6-Oct-12,95,0
CS3354,27-Sep-12,87,0
CS4246,12-Mar-13,57,0
CS2260,25-Nov-11,82,0
CS1245,19-Jan-12,60,0
CS3615,30-May-13,50,0
CS1931,8-Jul-14,78,0
CS2483,8-Dec-11,64,0
CS1750,4-Mar-15,102,0
CS5128,18-Sep-13,63,0
CS4768,12-May-12,92,1
CS2184,15-Jul-14,77,0
CS3074,30-Aug-12,53,0
CS5279,19-Mar-13,59,0
CS2875,24-Jan-15,57,0
CS2198,2-Mar-12,104,0
CS2106,7-Jan-12,73,0
CS3878,5-Aug-12,78,0
CS3654,12-May-14,97,0
CS2406,23-May-13,57,0
CS3493,25-Mar-14,35,0
CS3575,28-May-12,95,0
CS4128,6-Jan-15,105,0
CS6054,10-Nov-12,95,0
CS5460,27-Jan-12,52,0
CS4672,17-Jul-13,72,0
CS1515,9-Jan-12,105,0
CS1942,4-Mar-13,37,0
CS2159,2-Aug-13,85,0
CS2513,10-Oct-11,95,0
CS5409,18-Jun-12,69,0
CS1256,13-Mar-12,86,0
CS1484,7-Nov-12,91,0
CS1979,21-Feb-14,61,0
CS4253,7-May-13,91,0
CS2029,18-Sep-11,73,0
CS3276,8-Jan-14,94,0
CS3791,11-Jan-14,57,0
CS3661,18-Oct-12,67,0
CS1493,20-May-12,103,0
CS3513,14-Jun-11,96,0
CS3181,16-Apr-12,94,0
CS5522,31-Aug-14,60,0
CS5398,20-Jan-13,65,0
CS5860,9-Oct-11,82,0
CS5563,25-May-12,84,0
CS4265,20-Feb-12,81,0
CS1127,22-Sep-12,36,0
CS1236,23-Jun-12,56,0
CS3695,10-Nov-12,103,0
CS2285,25-Oct-12,86,0
CS2619,17-Jul-13,43,0
CS4215,19-May-14,53,0
CS1782,26-Feb-13,78,0
CS3201,16-Dec-14,97,0
CS2377,3-Mar-14,94,0
CS5264,3-Aug-11,58,0
CS1453,6-Apr-12,86,0
CS1742,3-Jun-13,87,1
CS1555,20-Jan-12,44,0
CS4486,16-Jul-13,84,0
CS2693,29-Jan-15,59,0
CS4082,26-Feb-12,56,0
CS5889,18-May-13,36,0
CS2676,17-Jun-14,43,0
CS1224,15-Mar-14,86,0
CS4318,18-Dec-11,95,0
CS2082,5-Nov-13,44,0
CS2110,11-Feb-14,98,0
CS2655,21-May-14,105,0
CS4129,23-Nov-14,37,0
CS3618,28-Oct-14,43,0
CS2908,26-May-13,59,0
CS2918,28-Jan-15,69,0
CS1202,3-Jan-14,54,0
CS1916,26-Jun-11,100,0
CS2237,7-May-14,42,0
CS4222,3-May-13,51,0
CS4339,15-May-14,37,1
CS2128,29-Oct-11,48,0
CS4823,19-Sep-12,60,0
CS4330,4-Feb-13,86,0
CS4749,15-Oct-13,68,0
CS5069,28-Jul-13,52,1
CS1281,4-Mar-15,52,0
CS4682,19-Dec-11,82,0
CS6024,11-Jun-13,67,0
CS3603,15-Dec-11,68,0
CS3653,3-Oct-11,64,0
CS1210,4-Apr-13,88,0
CS5756,6-Jan-13,91,0
CS1645,23-Mar-14,77,0
CS1748,10-Nov-12,102,0
CS3341,31-Jan-15,35,0
CS3688,28-Apr-13,76,0
CS2174,15-Jan-14,90,0
CS2706,5-Jul-14,65,1
CS3663,11-Jul-13,78,0
CS2496,8-Jan-13,71,0
CS1470,23-Jan-15,97,0
CS5808,11-Sep-12,93,1
CS5162,30-Dec-13,38,0
CS2157,31-Oct-12,89,0
CS2628,20-Jan-14,94,1
CS1903,10-Mar-15,39,0
CS1776,6-Mar-14,67,0
CS6020,9-Feb-15,92,0
CS5541,20-Oct-14,104,0
CS4906,24-Jul-13,77,0
CS5032,30-Nov-12,90,0
CS3803,15-Jun-13,74,0
CS1342,1-Jan-13,90,0
CS4160,1-Jul-14,99,0
CS2321,14-Jul-14,95,0
CS2754,9-Feb-13,75,0
CS5848,27-May-13,67,0
CS3701,27-Mar-14,102,0
CS4904,26-Apr-13,58,0
CS2897,24-Sep-12,102,0
CS4051,28-Mar-12,64,0
CS3810,16-Aug-14,64,0
CS4991,13-Jul-14,76,0
CS2902,17-Dec-12,41,0
CS6039,10-May-14,61,0
CS5751,3-Oct-13,82,0
CS1322,14-Aug-13,44,0
CS6010,24-Sep-12,104,0
CS2000,24-Aug-13,61,0
CS3364,19-Jan-14,88,1
CS1608,26-Aug-11,52,0
CS2720,24-Aug-13,96,0
CS4226,7-Sep-14,57,0
CS1428,6-Jun-14,46,1
CS1848,13-Aug-13,82,0
CS1544,17-Dec-14,101,1
CS2918,16-Nov-12,67,0
CS4296,22-Oct-13,89,0
CS3443,12-Jun-12,73,0
CS3679,12-Aug-12,56,1
CS5079,5-Nov-12,68,0
CS3153,6-Aug-11,94,0
CS4156,11-Jan-14,105,0
CS3757,29-Feb-12,96,0
CS5261,6-Jun-14,54,0
CS1237,2-Dec-11,44,0
CS1112,29-Apr-14,63,0
CS4907,30-Sep-12,84,0
CS2603,7-Jul-13,95,1
CS1237,31-May-14,60,0
CS4631,11-Mar-12,41,0
CS2141,2-Nov-11,105,0
CS5132,15-May-12,77,0
CS3426,5-Dec-12,42,0
CS3849,16-Aug-14,35,1
CS3464,25-Jun-14,83,0
CS4412,19-Jan-13,75,0
CS3291,6-Sep-12,77,0
CS2401,16-Feb-14,86,0
CS3969,15-Apr-13,59,1
CS1214,24-May-12,76,0
CS4704,24-May-13,81,0
CS5965,25-Jan-13,57,1
CS5243,14-Nov-11,73,0
CS2945,29-Mar-14,58,0
CS5267,11-Jan-13,40,1
CS5980,17-Dec-12,38,0
CS6099,21-May-11,87,0
CS4168,21-Jun-11,68,0
CS2300,23-Jan-14,37,0
CS3688,21-Mar-13,101,0
CS5390,1-Jul-11,89,0
CS4071,4-Jul-13,36,0
CS2041,18-Dec-13,74,0
CS3391,21-Nov-14,87,0
CS1204,10-Feb-12,50,0
CS2845,22-Jan-14,75,0
CS1644,9-Jan-13,74,0
CS5578,25-Jan-12,78,0
CS1851,24-Mar-12,40,0
CS5016,13-Jun-11,87,0
CS2122,29-Dec-13,55,0
CS1395,11-Nov-13,80,0
CS4060,28-Apr-14,77,0
CS4329,16-Jan-15,100,0
CS3285,14-Mar-12,46,0
CS4108,19-Oct-13,56,1
CS4555,8-Jan-14,51,0
CS2372,13-Jun-14,81,0
CS5758,20-Apr-14,64,0
CS3911,6-Apr-12,38,0
CS5810,10-Dec-13,67,0
CS3118,25-Sep-14,68,0
CS5666,21-Nov-11,91,0
CS1586,2-Dec-11,78,0
CS5226,2-May-12,39,0
CS5062,14-Apr-12,61,0
CS5298,12-Dec-14,35,0
CS3635,28-Dec-12,74,0
CS5187,4-Jul-14,75,0
CS2272,7-Aug-14,97,0
CS1472,31-Mar-12,53,0
CS5781,26-May-13,63,0
CS1551,12-Mar-14,55,0
CS4380,24-Dec-12,68,1
CS4275,1-Jul-13,80,0
CS5205,12-Jan-15,35,0
CS1628,31-Aug-11,83,0
CS2047,21-Mar-12,61,0
CS1916,24-Sep-13,101,0
CS3724,28-Aug-12,42,0
CS2644,24-Dec-14,105,0
CS1383,19-Apr-13,105,0
CS5117,7-Jan-14,99,0
CS2479,29-Oct-14,38,0
CS5583,5-Apr-13,97,0
CS5775,25-Feb-14,81,0
CS3033,13-May-14,37,0
CS5716,19-Dec-12,57,0
CS2975,17-May-11,54,0
CS5769,12-May-12,66,0
CS1558,21-May-12,89,0
CS4965,24-Jan-14,94,0
CS2167,9-Jul-12,70,0
CS2572,26-Feb-13,38,0
CS2854,19-Aug-13,65,1
CS5732,21-Sep-12,86,0
CS3803,19-Aug-11,50,0
CS3301,12-Oct-12,46,0
CS5772,22-Dec-11,100,0
CS3867,25-Jun-14,59,1
CS2612,28-Feb-12,101,0
CS5153,13-Mar-13,68,0
CS4484,12-Mar-14,95,0
CS5443,2-Jul-12,87,0
CS3510,1-Dec-14,59,0
CS1322,15-Feb-12,72,0
CS2220,14-Dec-14,95,0
CS3576,16-Mar-13,87,0
CS5145,31-Dec-14,65,0
CS1473,18-Feb-13,98,1
CS4957,28-Nov-12,55,0
CS2838,9-Apr-14,62,1
CS1696,5-Sep-13,79,1
CS1193,25-Nov-13,37,0
CS4473,1-Jun-11,61,0
CS1173,4-Dec-12,102,1
CS5800,21-Jun-13,43,0
CS1158,24-Sep-14,54,0
CS5481,15-Jan-12,99,0
CS1501,19-May-12,55,0
CS2871,29-Sep-13,82,0
CS1877,1-Nov-11,103,0
CS3306,6-Sep-14,89,0
CS5989,23-May-11,76,0
CS5777,28-Nov-12,50,0
CS5031,20-Sep-14,72,0
CS1233,23-Sep-14,65,1
CS5085,16-Jul-12,101,0
CS5773,27-Oct-13,41,0
CS5291,14-Jun-14,51,0
CS5661,15-Dec-11,96,0
CS2372,19-Oct-11,92,0
CS4757,2-Jun-14,94,0
CS5712,17-Jul-12,102,0
CS4137,16-Oct-13,46,0
CS2818,26-Feb-15,66,0
CS2765,15-Jan-12,66,0
CS4526,15-Aug-14,65,0
CS4510,2-Oct-14,44,0
CS3776,5-Jul-14,49,0
CS4870,14-Jul-11,55,0
CS2951,7-Mar-12,70,1
CS3179,3-Sep-12,103,0
CS4007,6-Sep-12,92,0
CS2769,10-Aug-12,81,0
CS3644,25-Apr-13,82,0
CS3687,23-Mar-13,97,0
CS1782,10-Apr-14,71,0
CS3705,21-Aug-11,94,0
CS4861,2-Nov-14,100,0
CS2599,10-Mar-13,44,0
CS1457,24-May-13,59,0
CS2571,16-Sep-11,80,0
CS5996,31-Aug-13,85,0
CS5252,25-Nov-11,56,0
CS4689,25-Nov-12,87,0
CS2510,6-Oct-14,78,1
CS3017,7-Jan-14,50,1
CS5623,29-Jun-13,65,0
CS1198,28-Dec-12,52,0
CS2369,4-Jun-14,83,0
CS4307,6-Sep-14,61,0
CS3768,23-Sep-11,46,1
CS3716,12-Jun-13,72,0
CS4324,12-Jul-12,41,0
CS4580,20-Feb-13,84,1
CS3576,18-Jan-14,47,0
CS3451,3-Mar-15,82,0
CS5507,5-May-14,64,0
CS5393,5-Mar-15,79,0
CS4913,12-Nov-12,64,0
CS2687,16-Jan-12,75,0
CS4924,15-Aug-11,89,1
CS5037,24-Nov-13,65,0
CS1313,20-Dec-13,51,0
CS2957,6-Nov-11,78,0
CS4974,25-May-11,100,0
CS2793,25-Jan-15,101,0
CS2243,4-Sep-11,56,0
CS3076,7-Oct-13,96,0
CS5752,17-Nov-14,76,0
CS5428,27-May-12,93,0
CS2236,18-Apr-13,66,0
CS2837,21-May-12,50,0
CS2997,31-May-12,59,0
CS1990,15-Jan-15,57,0
CS2174,26-Sep-11,71,0
CS1507,2-Jun-11,55,0
CS2582,26-Nov-12,58,0
CS1988,26-Mar-13,93,0
CS4161,27-Jun-13,70,0
CS5865,18-May-13,67,1
CS3093,17-Jul-12,100,0
CS3995,14-Sep-14,52,0
CS3269,7-Feb-13,105,0
CS5777,11-Jul-14,105,0
CS3455,7-Jun-13,44,0
CS5847,8-Jan-12,79,0
CS3007,18-Feb-13,83,0
CS4010,10-Jan-15,85,0
CS1753,14-Jul-11,63,0
CS5787,3-Mar-13,35,0
CS1734,15-Sep-12,53,0
CS3073,11-Feb-12,87,0
CS5523,13-Aug-12,105,0
CS1180,7-May-14,38,0
CS2024,16-Sep-12,59,0
CS4088,1-Dec-14,82,0
CS1464,28-May-13,102,0
CS5876,10-Oct-12,96,0
CS6045,21-Feb-13,49,0
CS1347,10-Oct-11,83,0
CS1152,27-Aug-12,86,0
CS1219,16-Aug-12,46,0
CS1202,28-Nov-11,92,0
CS2945,9-Sep-12,85,0
CS4189,9-Sep-14,49,0
CS4279,23-Jun-11,77,0
CS3020,26-May-11,39,0
CS5250,20-Nov-14,66,0
CS5213,25-May-11,56,0
CS6051,10-Jan-14,50,0
CS3295,5-Aug-11,37,1
CS3164,19-Jul-13,62,0
CS3222,28-Oct-12,75,0
CS3891,25-Mar-12,91,0
CS5593,25-Jan-14,94,0
CS5444,15-Jun-12,80,0
CS2615,29-Aug-13,91,0
CS3331,10-Dec-11,69,0
CS2464,5-Apr-14,46,0
CS6033,11-Mar-12,44,0
CS3736,8-Nov-14,60,0
CS3335,23-Jan-14,70,0
CS2359,21-Jan-14,39,1
CS1394,29-Oct-11,97,0
CS6034,15-Apr-13,45,0
CS4137,17-Sep-14,71,0
CS4893,15-Oct-11,95,0
CS3761,29-Apr-14,35,1
CS3094,28-Dec-13,70,0
CS4155,12-Jun-14,36,0
CS3083,23-Jan-13,93,0
CS3457,13-Jul-13,59,0
CS4954,21-Feb-14,64,0
CS5208,2-Aug-12,84,0
CS4796,27-Oct-13,39,0
CS4948,3-Jan-15,41,0
CS1116,8-Jun-14,60,1
CS4561,18-Jan-15,82,1
CS2844,25-May-12,79,0
CS1772,29-Aug-14,67,1
CS4971,28-Jan-13,40,0
CS4885,1-Sep-12,58,1
CS5987,10-Feb-14,79,0
CS4369,6-Dec-14,70,0
CS5796,12-Sep-13,102,0
CS3228,24-Jan-14,47,1
CS2555,4-Apr-12,73,0
CS4031,2-Jul-11,64,0
CS1757,25-Aug-11,74,1
CS4107,20-Jan-13,47,1
CS3104,27-Jun-11,53,0
CS5659,3-Dec-12,62,0
CS6033,6-Mar-13,35,0
CS3202,30-Apr-12,60,0
CS6007,23-Feb-13,53,0
CS1365,29-Jan-12,77,0
CS1532,28-Aug-11,97,0
CS4044,16-Jul-14,104,0
CS4691,17-Nov-14,93,0
CS4213,9-Jul-12,37,0
CS2708,14-Jul-14,62,1
CS3708,10-Mar-14,86,0
CS2302,15-Nov-12,72,0
CS2333,2-Mar-15,74,0
CS3788,11-Apr-14,69,0
CS5864,11-Mar-13,77,0
CS5151,3-Dec-14,44,0
CS5580,23-Apr-13,49,0
CS1192,7-Apr-14,93,0
CS5834,31-Dec-11,64,0
CS3036,16-Jul-13,78,0
CS4588,11-Mar-13,60,0
CS3883,23-Oct-14,55,0
CS1209,8-Aug-13,60,0
CS2893,25-Jun-14,38,0
CS5957,13-Jul-11,103,0
CS5071,11-Jun-11,83,0
CS1114,4-Feb-14,95,1
CS1611,8-Jun-14,98,0
CS4817,17-May-13,69,0
CS2295,27-Oct-11,82,0
CS3137,24-Dec-12,39,0
CS4280,23-May-11,60,0
CS3330,18-Jul-12,47,0
CS3128,2-Oct-13,61,0
CS4916,15-Oct-13,39,0
CS3066,24-Dec-14,57,0
CS3360,15-Mar-14,40,0
CS3463,23-Oct-11,89,0
CS3882,20-Sep-11,93,0
CS1396,4-Feb-15,49,0
CS5177,17-Jul-12,100,0
CS3900,13-Mar-12,59,0
CS3091,10-Mar-14,45,0
CS5620,2-Nov-11,60,1
CS3073,1-Jun-11,70,0
CS4233,4-Feb-13,89,0
CS4199,14-Dec-14,58,0
CS1556,17-Mar-14,104,0
CS5473,16-Jan-12,79,0
CS4109,10-Jun-11,89,0
CS3947,5-Jul-13,60,1
CS2351,9-Oct-12,77,0
CS1710,6-Jun-12,61,0
CS5969,2-Jun-12,104,1
CS2036,26-Nov-12,61,0
CS2381,1-Feb-14,42,0
CS1786,17-Feb-13,58,0
CS3099,30-Apr-13,55,0
CS1121,12-Mar-13,67,0
CS5986,8-Sep-13,97,0
CS4229,17-Feb-15,103,0
CS2112,11-Jan-12,102,0
CS4973,22-Jul-12,95,1
CS4879,15-Dec-11,86,0
CS1663,1-Oct-13,44,1
CS3121,1-Jan-13,78,0
CS2637,22-Jul-13,90,0
CS1738,15-Mar-12,59,0
CS1961,20-Aug-14,105,0
CS3657,1-Apr-13,89,0
CS1185,19-May-13,98,0
CS3477,19-Jan-13,101,0
CS4413,16-Feb-12,69,0
CS5144,27-Dec-11,36,0
CS2851,3-Jan-13,61,0
CS4826,19-Aug-14,61,0
CS1946,8-Jul-14,84,0
CS3732,18-Nov-13,105,1
CS4631,2-Oct-14,87,0
CS4063,19-Dec-13,60,0
CS1625,30-Aug-14,50,0
CS4293,12-Oct-13,98,0
CS1777,29-Aug-13,76,0
CS3189,1-Feb-15,50,0
CS1573,10-Jun-12,83,0
CS5412,7-Apr-12,57,1
CS3755,25-May-14,93,0
CS2099,11-Jun-13,44,0
CS4062,15-Jul-11,72,0
CS3645,13-Feb-12,55,1
CS4574,7-Nov-12,98,0
CS4862,21-Oct-13,37,0
CS1843,28-Jan-12,71,0
CS3850,24-May-12,105,0
CS2779,19-May-13,97,0
CS2546,29-May-12,78,0
CS1162,14-May-12,80,0
CS4641,22-Jun-12,36,0
CS3843,1-May-13,60,0
CS3758,21-May-14,79,0
CS1458,2-Aug-13,59,0
CS2391,14-Oct-12,89,0
CS1677,13-Oct-13,54,1
CS4523,7-Jun-14,38,0
CS5111,1-Sep-13,67,1
CS2847,27-Sep-13,104,0
CS5365,7-Jan-15,67,0
CS2524,8-Mar-15,94,0
CS5032,24-Jun-13,75,0
CS4382,12-Jul-11,90,0
CS5495,22-Apr-14,36,0
CS2489,18-Mar-13,66,1
CS2624,15-Aug-12,70,1
CS1676,16-Jan-14,39,1
CS2766,9-Sep-13,52,0
CS1490,6-Jun-11,85,0
CS3289,16-Mar-14,73,0
CS4202,17-Jul-12,40,0
CS4024,19-Jun-13,45,0
